id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd03304	MetaCyc:CPD-14555;KEGG:C05574@Charged;ChEBI:66948	MetaCyc:CPD-14555;KEGG:C05574@Charged;ChEBI:66948	MetaCyc:CPD-14555;KEGG:C05574@Charged;ChEBI:66948	MetaCyc:CPD-14555;KEGG:C05574@Charged;ChEBI:66948	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM18757	KEGG:C05574@Charged	eQuilibrator:MNXM18757
cpd03305	MetaCyc:CPD-15280;MetaCyc:NALPHANALPHANALPHA-TRIMETHYL-L-H;KEGG:C05575@Charged;ChEBI:15781	MetaCyc:CPD-15280;MetaCyc:NALPHANALPHANALPHA-TRIMETHYL-L-H;KEGG:C05575@Charged;ChEBI:15781	MetaCyc:CPD-15280;MetaCyc:NALPHANALPHANALPHA-TRIMETHYL-L-H;KEGG:C05575@Charged;ChEBI:15781	MetaCyc:CPD-15280;MetaCyc:NALPHANALPHANALPHA-TRIMETHYL-L-H;KEGG:C05575@Charged;ChEBI:15781	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05575@Charged	KEGG:C05575@Charged	eQuilibrator:MNXM2541
cpd03306	KEGG:C05576;ChEBI:1387	KEGG:C05576;ChEBI:1387	KEGG:C05576;ChEBI:1387	KEGG:C05576;ChEBI:1387	OPAM2:MolGpKa		GC	KEGG:C05576@Charged	KEGG:C05576@Charged	eQuilibrator:MNXM2931
cpd03307	MetaCyc:DIHYDROXYPHENYLGLYCOLALDEHYDE;ChEBI:180943	MetaCyc:DIHYDROXYPHENYLGLYCOLALDEHYDE;ChEBI:180943	MetaCyc:DIHYDROXYPHENYLGLYCOLALDEHYDE;ChEBI:180943	MetaCyc:DIHYDROXYPHENYLGLYCOLALDEHYDE;ChEBI:180943	OPAM2:MolGpKa		GC	MetaCyc:DIHYDROXYPHENYLGLYCOLALDEHYDE@Charged	MetaCyc:DIHYDROXYPHENYLGLYCOLALDEHYDE@Charged	
cpd03308	MetaCyc:DIHYDROXYINDOLE;KEGG:C05578;ChEBI:27404	MetaCyc:DIHYDROXYINDOLE;KEGG:C05578;ChEBI:27404	MetaCyc:DIHYDROXYINDOLE;KEGG:C05578;ChEBI:27404	MetaCyc:DIHYDROXYINDOLE;KEGG:C05578;ChEBI:27404	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2336	KEGG:C05578@Charged	eQuilibrator:MNXM2336
cpd03309	MetaCyc:CPD-12373;KEGG:C05579;ChEBI:27406	MetaCyc:CPD-12373;KEGG:C05579;ChEBI:27406	MetaCyc:CPD-12373;KEGG:C05579;ChEBI:27406	MetaCyc:CPD-12373;KEGG:C05579;ChEBI:27406	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05579@Charged	KEGG:C05579@Charged	
cpd03310	MetaCyc:CPD-11879	MetaCyc:CPD-11879	MetaCyc:CPD-11879	MetaCyc:CPD-11879	OPAM2:MolGpKa		GC	MetaCyc:CPD-11879@Charged	MetaCyc:CPD-11879@Charged	
cpd03311	KEGG:C05581	KEGG:C05581	KEGG:C05581	KEGG:C05581	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM4183	KEGG:C05581@Charged	eQuilibrator:MNXM4183
cpd03312	MetaCyc:CPD-7651;KEGG:C05582@Charged	MetaCyc:CPD-7651;KEGG:C05582@Charged	MetaCyc:CPD-7651;KEGG:C05582@Charged	MetaCyc:CPD-7651;KEGG:C05582@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM3287	KEGG:C05582@Charged	eQuilibrator:MNXM3287
cpd03313	MetaCyc:CPD-11876	MetaCyc:CPD-11876	MetaCyc:CPD-11876	MetaCyc:CPD-11876	OPAM2:MolGpKa		GC	MetaCyc:CPD-11876@Charged	MetaCyc:CPD-11876@Charged	
cpd03314	MetaCyc:VANILLYL_MANDELATE	MetaCyc:VANILLYL_MANDELATE	MetaCyc:VANILLYL_MANDELATE	MetaCyc:VANILLYL_MANDELATE	OPAM2:MolGpKa		GC	MetaCyc:VANILLYL_MANDELATE@Charged	MetaCyc:VANILLYL_MANDELATE@Charged	
cpd03315	MetaCyc:CPD-16722;KEGG:C05585	MetaCyc:CPD-16722;KEGG:C05585	MetaCyc:CPD-16722;KEGG:C05585	MetaCyc:CPD-16722;KEGG:C05585	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM4270	KEGG:C05585@Charged	eQuilibrator:MNXM4270
cpd03316	MetaCyc:CPD-7650;KEGG:C05587@Charged	MetaCyc:CPD-7650;KEGG:C05587@Charged	MetaCyc:CPD-7650;KEGG:C05587@Charged	MetaCyc:CPD-7650;KEGG:C05587@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM3848	KEGG:C05587@Charged	eQuilibrator:MNXM3848
cpd03317	MetaCyc:CPD-11877;KEGG:C05588@Charged;ChEBI:189646	MetaCyc:CPD-11877;KEGG:C05588@Charged;ChEBI:189646	MetaCyc:CPD-11877;KEGG:C05588@Charged;ChEBI:189646	MetaCyc:CPD-11877;KEGG:C05588@Charged;ChEBI:189646	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM3659	KEGG:C05588@Charged	eQuilibrator:MNXM3659
cpd03318	MetaCyc:CPD-11875;KEGG:C05589@Charged;ChEBI:189645	MetaCyc:CPD-11875;KEGG:C05589@Charged;ChEBI:189645	MetaCyc:CPD-11875;KEGG:C05589@Charged;ChEBI:189645	MetaCyc:CPD-11875;KEGG:C05589@Charged;ChEBI:189645	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM3674	KEGG:C05589@Charged	eQuilibrator:MNXM3674
cpd03319	KEGG:C05592@Charged	KEGG:C05592@Charged	KEGG:C05592@Charged	KEGG:C05592@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM36363	KEGG:C05592@Charged	eQuilibrator:MNXM36363
cpd03320	MetaCyc:3-HYDROXYPHENYLACETATE;KEGG:C05593@Charged;ChEBI:58149	MetaCyc:3-HYDROXYPHENYLACETATE;KEGG:C05593@Charged;ChEBI:58149	MetaCyc:3-HYDROXYPHENYLACETATE;KEGG:C05593@Charged;ChEBI:58149	MetaCyc:3-HYDROXYPHENYLACETATE;KEGG:C05593@Charged;ChEBI:58149	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1639	MetaCyc:3-HYDROXYPHENYLACETATE@Charged	eQuilibrator:MNXM1639
cpd03321	MetaCyc:CPD-11497	MetaCyc:CPD-11497	MetaCyc:CPD-11497	MetaCyc:CPD-11497	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM164250	MetaCyc:CPD-11497@Charged	eQuilibrator:MNXM164250
cpd03322	KEGG:C05595@Charged	KEGG:C05595@Charged	KEGG:C05595@Charged	KEGG:C05595@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM12339	KEGG:C05595@Charged	eQuilibrator:MNXM12339
cpd03323	KEGG:C05596@Charged	KEGG:C05596@Charged	KEGG:C05596@Charged	KEGG:C05596@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM10204	KEGG:C05596@Charged	eQuilibrator:MNXM10204
cpd03324										
cpd03325	MetaCyc:CPD-11715;KEGG:C05598@Charged;ChEBI:60874	MetaCyc:CPD-11715;KEGG:C05598@Charged;ChEBI:60874	MetaCyc:CPD-11715;KEGG:C05598@Charged;ChEBI:60874	MetaCyc:CPD-11715;KEGG:C05598@Charged;ChEBI:60874	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM4775	KEGG:C05598@Charged	eQuilibrator:MNXM4775
cpd03326	MetaCyc:CPD-787@Charged	MetaCyc:CPD-787@Charged	MetaCyc:CPD-787@Charged	MetaCyc:CPD-787@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM149477	MetaCyc:CPD-787@Charged	eQuilibrator:MNXM149477
cpd03327	MetaCyc:CPD-804;ChEBI:87522	MetaCyc:CPD-804;ChEBI:87522	MetaCyc:CPD-804;ChEBI:87522	MetaCyc:CPD-804;ChEBI:87522	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM162785	MetaCyc:CPD-804@Charged	eQuilibrator:MNXM162785
cpd03328										
cpd03330	MetaCyc:CPD-8652@Charged;KEGG:C05604	MetaCyc:CPD-8652@Charged;KEGG:C05604	MetaCyc:CPD-8652@Charged;KEGG:C05604	MetaCyc:CPD-8652@Charged;KEGG:C05604@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM2390	KEGG:C05604@Charged	eQuilibrator:MNXM2390
cpd03331	KEGG:C05607@Charged;ChEBI:11009	KEGG:C05607@Charged;ChEBI:11009	KEGG:C05607@Charged;ChEBI:11009	KEGG:C05607@Charged;ChEBI:11009	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1095	KEGG:C05607@Charged	eQuilibrator:MNXM1095
cpd03332	MetaCyc:COUMARALDEHYDE;KEGG:C05608;ChEBI:28353	MetaCyc:COUMARALDEHYDE;KEGG:C05608;ChEBI:28353	MetaCyc:COUMARALDEHYDE;KEGG:C05608;ChEBI:28353	MetaCyc:COUMARALDEHYDE;KEGG:C05608;ChEBI:28353	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM4534	KEGG:C05608@Charged	eQuilibrator:MNXM4534
cpd03333	MetaCyc:SINAPALDEHYDE;KEGG:C05610;ChEBI:27949	MetaCyc:SINAPALDEHYDE;KEGG:C05610;ChEBI:27949	MetaCyc:SINAPALDEHYDE;KEGG:C05610;ChEBI:27949	MetaCyc:SINAPALDEHYDE;KEGG:C05610;ChEBI:27949	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2283	KEGG:C05610@Charged	eQuilibrator:MNXM2283
cpd03335	MetaCyc:CPD-721;KEGG:C05616@Charged;ChEBI:19950	MetaCyc:CPD-721;KEGG:C05616@Charged;ChEBI:19950	MetaCyc:CPD-721;KEGG:C05616@Charged;ChEBI:19950	MetaCyc:CPD-721;KEGG:C05616@Charged;ChEBI:19950	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2329	KEGG:C05616@Charged	eQuilibrator:MNXM2329
cpd03336	MetaCyc:CPD-9151;KEGG:C05618;ChEBI:27715	MetaCyc:CPD-9151;KEGG:C05618;ChEBI:27715	MetaCyc:CPD-9151;KEGG:C05618;ChEBI:27715	MetaCyc:CPD-9151;KEGG:C05618;ChEBI:27715	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2934	KEGG:C05618@Charged	eQuilibrator:MNXM2934
cpd03337	MetaCyc:5-HYDROXY-FERULIC-ACID;KEGG:C05619@Charged;ChEBI:144381	MetaCyc:5-HYDROXY-FERULIC-ACID;KEGG:C05619@Charged;ChEBI:144381	MetaCyc:5-HYDROXY-FERULIC-ACID;KEGG:C05619@Charged;ChEBI:144381	MetaCyc:5-HYDROXY-FERULIC-ACID;KEGG:C05619@Charged;ChEBI:144381	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM3507	MetaCyc:5-HYDROXY-FERULIC-ACID@Charged	eQuilibrator:MNXM3507
cpd03338	KEGG:C05620@Charged;ChEBI:143878	KEGG:C05620@Charged;ChEBI:143878	KEGG:C05620@Charged;ChEBI:143878	KEGG:C05620@Charged;ChEBI:143878	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM8908	KEGG:C05620@Charged	eQuilibrator:MNXM8908
cpd03339	KEGG:C05622@Charged	KEGG:C05622@Charged	KEGG:C05622@Charged	KEGG:C05622@Charged	OPAM2:MolGpKa		GC	KEGG:C05622@Charged	KEGG:C05622@Charged	eQuilibrator:MNXM8855
cpd03340	MetaCyc:CPD-11684@Charged	MetaCyc:CPD-11684@Charged	MetaCyc:CPD-11684@Charged	MetaCyc:CPD-11684@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-11684@Charged	MetaCyc:CPD-11684@Charged	eQuilibrator:MNXM21432
cpd03341	MetaCyc:RUTIN;KEGG:C05625@Charged	MetaCyc:RUTIN;KEGG:C05625@Charged	MetaCyc:RUTIN;KEGG:C05625@Charged	MetaCyc:RUTIN;KEGG:C05625@Charged	OPAM2:MolGpKa		GC	KEGG:C05625@Charged	KEGG:C05625@Charged	eQuilibrator:MNXM5921
cpd03342	MetaCyc:CPD-1075;KEGG:C05627;ChEBI:1883	MetaCyc:CPD-1075;KEGG:C05627;ChEBI:1883	MetaCyc:CPD-1075;KEGG:C05627;ChEBI:1883	MetaCyc:CPD-1075;KEGG:C05627;ChEBI:1883	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM6890	KEGG:C05627@Charged	eQuilibrator:MNXM6890
cpd03343	MetaCyc:3-PHENYLPROPIONATE;KEGG:C05629@Charged;ChEBI:51057	MetaCyc:3-PHENYLPROPIONATE;KEGG:C05629@Charged;ChEBI:51057	MetaCyc:3-PHENYLPROPIONATE;KEGG:C05629@Charged;ChEBI:51057	MetaCyc:3-PHENYLPROPIONATE;KEGG:C05629@Charged;ChEBI:51057	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1403	MetaCyc:3-PHENYLPROPIONATE@Charged	eQuilibrator:MNXM1403
cpd03344	MetaCyc:CPD-6994@Charged;KEGG:C05631;ChEBI:28412	MetaCyc:CPD-6994@Charged;KEGG:C05631;ChEBI:28412	MetaCyc:CPD-6994@Charged;KEGG:C05631;ChEBI:28412	MetaCyc:CPD-6994@Charged;KEGG:C05631;ChEBI:28412	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1326	KEGG:C05631@Charged	eQuilibrator:MNXM1326
cpd03345	MetaCyc:5-HYDROXYINDOLE_ACETALDEHYDE;KEGG:C05634;ChEBI:50157	MetaCyc:5-HYDROXYINDOLE_ACETALDEHYDE;KEGG:C05634;ChEBI:50157	MetaCyc:5-HYDROXYINDOLE_ACETALDEHYDE;KEGG:C05634;ChEBI:50157	MetaCyc:5-HYDROXYINDOLE_ACETALDEHYDE;KEGG:C05634;ChEBI:50157	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1057	MetaCyc:5-HYDROXYINDOLE_ACETALDEHYDE@Charged	eQuilibrator:MNXM1057
cpd03346	MetaCyc:5-HYDROXYINDOLE_ACETATE;KEGG:C05635@Charged;ChEBI:62622	MetaCyc:5-HYDROXYINDOLE_ACETATE;KEGG:C05635@Charged;ChEBI:62622	MetaCyc:5-HYDROXYINDOLE_ACETATE;KEGG:C05635@Charged;ChEBI:62622	MetaCyc:5-HYDROXYINDOLE_ACETATE;KEGG:C05635@Charged;ChEBI:62622	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1961	MetaCyc:5-HYDROXYINDOLE_ACETATE@Charged	eQuilibrator:MNXM1961
cpd03347	KEGG:C05636@Charged	KEGG:C05636@Charged	KEGG:C05636@Charged	KEGG:C05636@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM36534	KEGG:C05636@Charged	eQuilibrator:MNXM36534
cpd03348	KEGG:C05637	KEGG:C05637	KEGG:C05637	KEGG:C05637@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM9073	KEGG:C05637@Charged	eQuilibrator:MNXM9073
cpd03349	KEGG:C05638@Charged;ChEBI:62214	KEGG:C05638@Charged;ChEBI:62214	KEGG:C05638@Charged;ChEBI:62214	KEGG:C05638@Charged;ChEBI:62214	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM3508	KEGG:C05638@Charged	eQuilibrator:MNXM3508
cpd03350	KEGG:C05639	KEGG:C05639	KEGG:C05639	KEGG:C05639@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM9072	KEGG:C05639@Charged	eQuilibrator:MNXM9072
cpd03351	MetaCyc:CPD-16175;KEGG:C05640@Charged	MetaCyc:CPD-16175;KEGG:C05640@Charged	MetaCyc:CPD-16175;KEGG:C05640@Charged	MetaCyc:CPD-16175;KEGG:C05640@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05640@Charged	KEGG:C05640@Charged	eQuilibrator:MNXM7176
cpd03353	MetaCyc:CPD-12022;KEGG:C05642	MetaCyc:CPD-12022;KEGG:C05642	MetaCyc:CPD-12022;KEGG:C05642	MetaCyc:CPD-12022;KEGG:C05642	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM6353	KEGG:C05642@Charged	eQuilibrator:MNXM6353
cpd03354	MetaCyc:CPD-12014;KEGG:C05643	MetaCyc:CPD-12014;KEGG:C05643	MetaCyc:CPD-12014;KEGG:C05643	MetaCyc:CPD-12014;KEGG:C05643	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM5567	KEGG:C05643@Charged	eQuilibrator:MNXM5567
cpd03355	KEGG:C05644@Charged	KEGG:C05644@Charged	KEGG:C05644@Charged	KEGG:C05644@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM114452	KEGG:C05644@Charged	eQuilibrator:MNXM114452
cpd03356	MetaCyc:CPD-11552;KEGG:C05645@Charged;ChEBI:157756	MetaCyc:CPD-11552;KEGG:C05645@Charged;ChEBI:157756	MetaCyc:CPD-11552;KEGG:C05645@Charged;ChEBI:157756	MetaCyc:CPD-11552;KEGG:C05645@Charged;ChEBI:157756	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM4997	KEGG:C05645@Charged	eQuilibrator:MNXM4997
cpd03357	KEGG:C05646@Charged	KEGG:C05646@Charged	KEGG:C05646@Charged	KEGG:C05646@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM10318	KEGG:C05646@Charged	eQuilibrator:MNXM10318
cpd03358	KEGG:C05647@Charged	KEGG:C05647@Charged	KEGG:C05647@Charged	KEGG:C05647@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM53799	KEGG:C05647@Charged	eQuilibrator:MNXM53799
cpd03359	KEGG:C05648	KEGG:C05648	KEGG:C05648	KEGG:C05648@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05648@Charged	KEGG:C05648@Charged	
cpd03360	MetaCyc:CPD-22629;KEGG:C05649;ChEBI:30156	MetaCyc:CPD-22629;KEGG:C05649;ChEBI:30156	MetaCyc:CPD-22629;KEGG:C05649;ChEBI:30156	MetaCyc:67-DIHYDROPTERIDINE		KEGG:C05649	GC	KEGG:C05649@Charged	KEGG:C05649@Charged	
cpd03361	KEGG:C05650;ChEBI:28889	KEGG:C05650;ChEBI:28889	KEGG:C05650;ChEBI:28889	MetaCyc:5678-TETRAHYDROPTERIDINE@Charged		KEGG:C05650	GC	KEGG:C05650@Charged	KEGG:C05650@Charged	
cpd03362	KEGG:C05651;ChEBI:62624	KEGG:C05651;ChEBI:62624	KEGG:C05651;ChEBI:62624	KEGG:C05651@Charged;ChEBI:62624	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM722854	KEGG:C05651@Charged	eQuilibrator:MNXM722854
cpd03363	KEGG:C05652@Charged	KEGG:C05652@Charged	KEGG:C05652@Charged	KEGG:C05652@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM37178	KEGG:C05652@Charged	eQuilibrator:MNXM37178
cpd03364	MetaCyc:N-FORMYLANTHRANILATE;KEGG:C05653@Charged;ChEBI:18410	MetaCyc:N-FORMYLANTHRANILATE;KEGG:C05653@Charged;ChEBI:18410	MetaCyc:N-FORMYLANTHRANILATE;KEGG:C05653@Charged;ChEBI:18410	MetaCyc:N-FORMYLANTHRANILATE;KEGG:C05653@Charged;ChEBI:18410	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2265	KEGG:C05653@Charged	eQuilibrator:MNXM2265
cpd03365	MetaCyc:CPD-24034@Charged;KEGG:C05654@Charged	MetaCyc:CPD-24034@Charged;KEGG:C05654@Charged	MetaCyc:CPD-24034@Charged;KEGG:C05654@Charged	MetaCyc:CPD-24034@Charged;KEGG:C05654@Charged	OPAM2:MolGpKa		EQ		KEGG:C05654@Charged	
cpd03366	MetaCyc:CPD-24035@Charged;KEGG:C05655@Charged	MetaCyc:CPD-24035@Charged;KEGG:C05655@Charged	MetaCyc:CPD-24035@Charged;KEGG:C05655@Charged	MetaCyc:CPD-24035@Charged;KEGG:C05655@Charged	OPAM2:MolGpKa		EQ		KEGG:C05655@Charged	
cpd03367					KEGG:C05656	KEGG:C05656	EQ			
cpd03368	KEGG:C05657@Charged	KEGG:C05657@Charged	KEGG:C05657@Charged	KEGG:C05657@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM14502	KEGG:C05657@Charged	eQuilibrator:MNXM14502
cpd03369	MetaCyc:INDOXYL@Charged;KEGG:C05658@Charged;ChEBI:17840@Charged	MetaCyc:INDOXYL@Charged;KEGG:C05658@Charged;ChEBI:17840@Charged	MetaCyc:INDOXYL@Charged;KEGG:C05658@Charged;ChEBI:17840@Charged	MetaCyc:INDOXYL@Charged;KEGG:C05658@Charged;ChEBI:17840@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM57361	KEGG:C05658@Charged	eQuilibrator:MNXM57361
cpd03370	MetaCyc:CPD-12018;KEGG:C05659@Charged;ChEBI:166874	MetaCyc:CPD-12018;KEGG:C05659@Charged;ChEBI:166874	MetaCyc:CPD-12018;KEGG:C05659@Charged;ChEBI:166874	MetaCyc:CPD-12018;KEGG:C05659@Charged;ChEBI:166874	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM6360	KEGG:C05659@Charged	eQuilibrator:MNXM6360
cpd03371	MetaCyc:CPD-12020;KEGG:C05660@Charged	MetaCyc:CPD-12020;KEGG:C05660@Charged	MetaCyc:CPD-12020;KEGG:C05660@Charged	MetaCyc:CPD-12020;KEGG:C05660@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM38195	KEGG:C05660@Charged	eQuilibrator:MNXM38195
cpd03372	MetaCyc:HOMO-I-CIT;KEGG:C05662@Charged;ChEBI:15404	MetaCyc:HOMO-I-CIT;KEGG:C05662@Charged;ChEBI:15404	MetaCyc:HOMO-I-CIT;KEGG:C05662@Charged;ChEBI:15404	MetaCyc:HOMO-I-CIT;KEGG:C05662@Charged;ChEBI:15404	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM984	KEGG:C05662@Charged	eQuilibrator:MNXM984
cpd03373	KEGG:C05663@Charged;KEGG:C08480@Charged	KEGG:C05663@Charged;KEGG:C08480@Charged	KEGG:C05663@Charged;KEGG:C08480@Charged	KEGG:C05663@Charged;KEGG:C08480@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM10363	KEGG:C05663@Charged	eQuilibrator:MNXM10363
cpd03375	MetaCyc:3-HYDROXY-PROPIONYL-COA;KEGG:C05668@Charged;ChEBI:58528	MetaCyc:3-HYDROXY-PROPIONYL-COA;KEGG:C05668@Charged;ChEBI:58528	MetaCyc:3-HYDROXY-PROPIONYL-COA;KEGG:C05668@Charged;ChEBI:58528	MetaCyc:3-HYDROXY-PROPIONYL-COA;KEGG:C05668@Charged;ChEBI:58528	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM1263	MetaCyc:3-HYDROXY-PROPIONYL-COA@Charged	eQuilibrator:MNXM1263
cpd03376										
cpd03377	MetaCyc:BETA-AMINOPROPIONITRILE;KEGG:C05670@Charged	MetaCyc:BETA-AMINOPROPIONITRILE;KEGG:C05670@Charged	MetaCyc:BETA-AMINOPROPIONITRILE;KEGG:C05670@Charged	MetaCyc:BETA-AMINOPROPIONITRILE;KEGG:C05670@Charged		KEGG:C05670	GC	MetaCyc:BETA-AMINOPROPIONITRILE@Charged	MetaCyc:BETA-AMINOPROPIONITRILE@Charged	
cpd03378	MetaCyc:CPD0-1615;KEGG:C05672@Charged	MetaCyc:CPD0-1615;KEGG:C05672@Charged	MetaCyc:CPD0-1615;KEGG:C05672@Charged	MetaCyc:CPD0-1615;KEGG:C05672@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM5455	KEGG:C05672@Charged	eQuilibrator:MNXM5455
cpd03379	MetaCyc:CPD-23218;KEGG:C05673@Charged	MetaCyc:CPD-23218;KEGG:C05673@Charged	MetaCyc:CPD-23218;KEGG:C05673@Charged	MetaCyc:CPD-23218;KEGG:C05673@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05673@Charged	KEGG:C05673@Charged	
cpd03380	KEGG:C05674@Charged	KEGG:C05674@Charged	KEGG:C05674@Charged	KEGG:C05674@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05674@Charged	KEGG:C05674@Charged	
cpd03381	MetaCyc:CPD-16526;ChEBI:141612	MetaCyc:CPD-16526;ChEBI:141612	MetaCyc:CPD-16526;ChEBI:141612	MetaCyc:CPD-16526;ChEBI:141612	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ		MetaCyc:CPD-16526@Charged	
cpd03382	KEGG:C05679	KEGG:C05679	KEGG:C05679	KEGG:C05679@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM6736	KEGG:C05679@Charged	eQuilibrator:MNXM6736
cpd03383	KEGG:C05680	KEGG:C05680	KEGG:C05680	KEGG:C05680@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05680@Charged	KEGG:C05680@Charged	eQuilibrator:MNXM6703
cpd03384	KEGG:C05681@Charged	KEGG:C05681@Charged		KEGG:C05681@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05681@Charged	KEGG:C05681@Charged	
cpd03385	MetaCyc:CPD-764;KEGG:C05682@Charged;ChEBI:57488	MetaCyc:CPD-764;KEGG:C05682@Charged;ChEBI:57488	MetaCyc:CPD-764;KEGG:C05682@Charged;ChEBI:57488	MetaCyc:CPD-764;KEGG:C05682@Charged;ChEBI:57488	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM3034	KEGG:C05682@Charged	eQuilibrator:MNXM3034
cpd03386	KEGG:C05683@Charged	KEGG:C05683@Charged	KEGG:C05683@Charged	KEGG:C05683@Charged	OPAM2:MolGpKa		GC	KEGG:C05683@Charged	KEGG:C05683@Charged	eQuilibrator:MNXM92882
cpd03387	MetaCyc:SELENITE;KEGG:C05684;ChEBI:18212	MetaCyc:SELENITE;KEGG:C05684;ChEBI:18212	MetaCyc:SELENITE;KEGG:C05684;ChEBI:18212	MetaCyc:SELENITE;KEGG:C05684;ChEBI:18212	KEGG:C05684		GC	KEGG:C05684@Charged	KEGG:C05684@Charged	
cpd03388	MetaCyc:CPD-13713;KEGG:C05686@Charged	MetaCyc:CPD-13713;KEGG:C05686@Charged	MetaCyc:CPD-13713;KEGG:C05686@Charged	MetaCyc:CPD-13713;KEGG:C05686@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05686@Charged	KEGG:C05686@Charged	
cpd03389	MetaCyc:L-SELENOCYSTEINE@Charged;KEGG:C05688@Charged;ChEBI:57843@Charged	MetaCyc:L-SELENOCYSTEINE@Charged;KEGG:C05688@Charged;ChEBI:57843@Charged	MetaCyc:L-SELENOCYSTEINE@Charged;KEGG:C05688@Charged;ChEBI:57843@Charged	MetaCyc:L-SELENOCYSTEINE@Charged;KEGG:C05688@Charged;ChEBI:57843@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05688@Charged	KEGG:C05688@Charged	
